secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
211,78,134,0.827064,12.7141,0,0,3.7,54.43534525,24.5285645,0,-2.94177,-255,0,-255,0,0,0,0,0,0,0,0
212,78,134,0.830512,12.413,0,0,3.6,54.435361,24.528592,0,-2.96988,-255,0,-255,0,0,0,0,0,0,0,0
213,78,133,0.833736,11.6088,0,0,3.6,54.435361,24.528621,0,-2.70796,-255,0,-255,0,0,0,0,0,0,0,0
214,79,133,0.8369,11.498,0,0,3.4,54.435353,24.5286485,0,-2.84749,-255,0,-255,0,0,0,0,0,0,0,0
215,79,133,0.840063,11.3873,0,0,3.2,54.435345,24.528676,0,-3.21657,-255,0,-255,0,0,0,0,0,0,0,0
216,79,133,0.84351,11.7282,0,0,3.06667,54.43534467,24.528707,0,-3.34016,-255,0,-255,0,0,0,0,0,0,0,0
217,79,133,0.846957,12.0691,0,0,2.93333,54.43534433,24.528738,0,-3.46258,-255,0,-255,0,0,0,0,0,0,0,0
218,79,133,0.850404,12.4099,0,0,2.8,54.435344,24.528769,0,-3.585,-255,0,-255,0,0,0,0,0,0,0,0
219,80,134,0.854478,12.9739,0,0,2.65,54.43536825,24.52879825,0,-3.66319,-255,0,-255,0,0,0,0,0,0,0,0
220,80,134,0.858552,13.5379,0,0,2.5,54.4353925,24.5288275,0,-3.74137,-255,0,-255,0,0,0,0,0,0,0,0
221,80,134,0.862626,14.1019,0,0,2.35,54.43541675,24.52885675,0,-3.81955,-255,0,-255,0,0,0,0,0,0,0,0
222,80,134,0.8667,14.6659,0,0,2.2,54.435441,24.528886,0,-3.89773,-255,0,-255,0,0,0,0,0,0,0,0
223,80,133,0.871044,15.639,0,0,2.2,54.435474,24.528911,0,-3.89773,-255,0,-255,0,0,0,0,0,0,0,0
224,80,136,0.875115,15.4421,0,0,2.16,54.4355036,24.5289358,0,-3.36371,-255,0,-255,0,0,0,0,0,0,0,0
225,80,136,0.879185,15.2452,0,0,2.12,54.4355332,24.5289606,0,-2.82969,-255,0,-255,0,0,0,0,0,0,0,0
226,80,136,0.883256,15.0483,0,0,2.08,54.4355628,24.5289854,0,-2.54117,-255,0,-255,0,0,0,0,0,0,0,0
227,80,136,0.887327,14.8514,0,0,2.04,54.4355924,24.5290102,0,-2.25265,-255,0,-255,0,0,0,0,0,0,0,0
228,80,136,0.891397,14.6545,0,0,2,54.435622,24.529035,0,-1.96412,-255,0,-255,0,0,0,0,0,0,0,0
229,80,138,0.895588,15.0865,0,0,1.8,54.435653,24.52906,0,-2.07317,-255,0,-255,0,0,0,0,0,0,0,0
230,81,139,0.89972,15.0444,0,0,1.72,54.435684,24.5290842,0,-1.89857,-255,0,-255,0,0,0,0,0,0,0,0
231,81,139,0.903852,15.0023,0,0,1.64,54.435715,24.5291084,0,-1.72397,-255,0,-255,0,0,0,0,0,0,0,0
232,81,139,0.907985,14.9602,0,0,1.56,54.435746,24.5291326,0,-1.54937,-255,0,-255,0,0,0,0,0,0,0,0
233,81,139,0.912117,14.9181,0,0,1.48,54.435777,24.5291568,0,-1.74297,-255,0,-255,0,0,0,0,0,0,0,0
234,81,139,0.916249,14.876,0,0,1.4,54.435808,24.529181,0,-1.83831,-255,0,-255,0,0,0,0,0,0,0,0
235,81,138,0.920368,14.8518,0,0,1.2,54.435837,24.529207,0,-2.22562,-255,0,-255,0,0,0,0,0,0,0,0
236,81,138,0.924487,14.8276,0,0,1,54.435866,24.529233,0,-2.61294,-255,0,-255,0,0,0,0,0,0,0,0
237,81,141,0.92857,14.7957,0,0,0.85,54.43589275,24.5292605,0,-2.88203,-255,0,-255,0,0,0,0,0,0,0,0
238,81,141,0.932653,14.7637,0,0,0.7,54.4359195,24.529288,0,-3.15112,-255,0,-255,0,0,0,0,0,0,0,0
239,81,141,0.936736,14.7317,0,0,0.55,54.43594625,24.5293155,0,-3.04122,-255,0,-255,0,0,0,0,0,0,0,0
240,81,141,0.94082,14.6997,0,0,0.4,54.435973,24.529343,0,-3.21497,-255,0,-255,0,0,0,0,0,0,0,0
241,81,139,0.945021,14.7849,0,0,0.32,54.4360016,24.5293704,0,-3.21178,-255,0,-255,0,0,0,0,0,0,0,0
242,81,139,0.949223,14.8701,0,0,0.24,54.4360302,24.5293978,0,-3.20859,-255,0,-255,0,0,0,0,0,0,0,0
243,81,139,0.953424,14.9552,0,0,0.16,54.4360588,24.5294252,0,-3.20539,-255,0,-255,0,0,0,0,0,0,0,0
244,81,139,0.957626,15.0404,0,0,0.08,54.4360874,24.5294526,0,-3.2022,-255,0,-255,0,0,0,0,0,0,0,0
245,81,139,0.961827,15.1256,0,0,0,54.436116,24.52948,0,-2.90702,-255,0,-255,0,0,0,0,0,0,0,0
246,81,139,0.966289,16.0614,0,0,0,54.436144,24.529511,0,-2.42144,-255,0,-255,0,0,0,0,0,0,0,0
247,81,140,0.970335,15.7621,0,0,-0.04,54.436169,24.5295394,0,-2.15296,-255,0,-255,0,0,0,0,0,0,0,0
248,81,140,0.974381,15.4627,0,0,-0.08,54.436194,24.5295678,0,-1.88447,-255,0,-255,0,0,0,0,0,0,0,0
249,81,140,0.978426,15.1634,0,0,-0.12,54.436219,24.5295962,0,-1.61599,-255,0,-255,0,0,0,0,0,0,0,0
250,81,140,0.982472,14.8641,0,0,-0.16,54.436244,24.5296246,0,-1.3475,-255,0,-255,0,0,0,0,0,0,0,0
251,81,140,0.986518,14.5648,0,0,-0.2,54.436269,24.529653,0,-1.25597,-255,0,-255,0,0,0,0,0,0,0,0
252,81,143,0.990409,14.4722,0,0,-0.2,54.4362885,24.52968317,0,-1.06556,-255,0,-255,0,0,0,0,0,0,0,0
253,81,143,0.994301,14.3795,0,0,-0.2,54.436308,24.52971333,0,-0.875155,-255,0,-255,0,0,0,0,0,0,0,0
254,81,143,0.998192,14.2869,0,0,-0.2,54.4363275,24.5297435,0,-0.684749,-255,0,-255,0,0,0,0,0,0,0,0
255,81,143,1.00208,14.1943,0,0,-0.2,54.436347,24.52977367,0,-0.494343,-255,0,-255,0,0,0,0,0,0,0,0
256,81,143,1.00597,14.1017,0,0,-0.2,54.4363665,24.52980383,0,-0.494343,-255,0,-255,0,0,0,0,0,0,0,0
257,81,143,1.00987,14.0091,0,0,-0.2,54.436386,24.529834,0,-0.395474,-255,0,-255,0,0,0,0,0,0,0,0
258,81,143,1.01402,14.9522,0,0,-0.2,54.436403,24.529868,0,-0.296606,-255,0,-255,0,0,0,0,0,0,0,0
259,81,142,1.01807,14.8613,0,0,-0.25,54.43642,24.529901,0,-0.32112,-255,0,-255,0,0,0,0,0,0,0,0
260,81,142,1.02212,14.7704,0,0,-0.3,54.436437,24.529934,0,-0.345635,-255,0,-255,0,0,0,0,0,0,0,0
261,81,142,1.02618,14.6796,0,0,-0.35,54.436454,24.529967,0,-0.370149,-255,0,-255,0,0,0,0,0,0,0,0
262,81,142,1.03023,14.5887,0,0,-0.4,54.436471,24.53,0,-0.493532,-255,0,-255,0,0,0,0,0,0,0,0
263,81,145,1.03401,14.2652,0,0,-0.4,54.43648467,24.53003167,0,-0.493532,-255,0,-255,0,0,0,0,0,0,0,0
264,81,145,1.0378,13.9418,0,0,-0.4,54.43649833,24.53006333,0,-0.493532,-255,0,-255,0,0,0,0,0,0,0,0
265,81,145,1.04158,13.6183,0,0,-0.4,54.436512,24.530095,0,-0.493532,-255,0,-255,0,0,0,0,0,0,0,0
266,81,143,1.04548,14.0327,0,0,-0.4,54.436525,24.530128,0,-0.493532,-255,0,-255,0,0,0,0,0,0,0,0
267,82,142,1.0496,14.1945,0,0,-0.48,54.4365356,24.5301638,0,-0.687581,-255,0,-255,0,0,0,0,0,0,0,0
268,82,142,1.05372,14.3562,0,0,-0.56,54.4365462,24.5301996,0,-0.88163,-255,0,-255,0,0,0,0,0,0,0,0
269,82,142,1.05784,14.518,0,0,-0.64,54.4365568,24.5302354,0,-0.952297,-255,0,-255,0,0,0,0,0,0,0,0
270,82,142,1.06197,14.6798,0,0,-0.72,54.4365674,24.5302712,0,-1.02296,-255,0,-255,0,0,0,0,0,0,0,0
271,82,142,1.06609,14.8416,0,0,-0.8,54.436578,24.530307,0,-1.09363,-255,0,-255,0,0,0,0,0,0,0,0
272,81,141,1.07008,14.678,0,0,-0.8,54.43658467,24.53034233,0,-0.970246,-255,0,-255,0,0,0,0,0,0,0,0
273,81,141,1.07406,14.5144,0,0,-0.8,54.43659133,24.53037767,0,-0.970246,-255,0,-255,0,0,0,0,0,0,0,0
274,81,141,1.07805,14.3508,0,0,-0.8,54.436598,24.530413,0,-0.970246,-255,0,-255,0,0,0,0,0,0,0,0
275,80,140,1.08196,14.3074,0,0,-0.833333,54.43659967,24.53044817,0,-1.05541,-255,0,-255,0,0,0,0,0,0,0,0
276,80,140,1.08588,14.264,0,0,-0.866667,54.43660133,24.53048333,0,-1.14057,-255,0,-255,0,0,0,0,0,0,0,0
277,80,140,1.08979,14.2206,0,0,-0.9,54.436603,24.5305185,0,-1.03169,-255,0,-255,0,0,0,0,0,0,0,0
278,80,140,1.0937,14.1772,0,0,-0.933333,54.43660467,24.53055367,0,-0.922806,-255,0,-255,0,0,0,0,0,0,0,0
279,80,140,1.09762,14.1338,0,0,-0.966667,54.43660633,24.53058883,0,-0.813921,-255,0,-255,0,0,0,0,0,0,0,0
280,80,140,1.10153,14.0904,0,0,-1,54.436608,24.530624,0,-0.705037,-255,0,-255,0,0,0,0,0,0,0,0
281,80,142,1.10526,13.7601,0,0,-1.1,54.436606,24.5306575,0,-0.779047,-255,0,-255,0,0,0,0,0,0,0,0
282,80,142,1.10899,13.4299,0,0,-1.2,54.436604,24.530691,0,-1.04711,-255,0,-255,0,0,0,0,0,0,0,0
283,81,143,1.11288,13.5397,0,0,-1.28,54.4366008,24.5307258,0,-1.25313,-255,0,-255,0,0,0,0,0,0,0,0
284,81,143,1.11676,13.6496,0,0,-1.36,54.4365976,24.5307606,0,-1.45915,-255,0,-255,0,0,0,0,0,0,0,0
285,81,143,1.12064,13.7594,0,0,-1.44,54.4365944,24.5307954,0,-1.58,-255,0,-255,0,0,0,0,0,0,0,0
286,81,143,1.12453,13.8693,0,0,-1.52,54.4365912,24.5308302,0,-1.70086,-255,0,-255,0,0,0,0,0,0,0,0
287,81,143,1.12841,13.9792,0,0,-1.6,54.436588,24.530865,0,-1.82172,-255,0,-255,0,0,0,0,0,0,0,0
288,80,144,1.13185,13.715,0,0,-1.63333,54.43658033,24.53089517,0,-1.83337,-255,0,-255,0,0,0,0,0,0,0,0
289,80,144,1.13529,13.4509,0,0,-1.66667,54.43657267,24.53092533,0,-1.84502,-255,0,-255,0,0,0,0,0,0,0,0
290,80,144,1.13874,13.1867,0,0,-1.7,54.436565,24.5309555,0,-1.85668,-255,0,-255,0,0,0,0,0,0,0,0
291,80,144,1.14218,12.9226,0,0,-1.73333,54.43655733,24.53098567,0,-1.68544,-255,0,-255,0,0,0,0,0,0,0,0
292,80,144,1.14562,12.6585,0,0,-1.76667,54.43654967,24.53101583,0,-1.5142,-255,0,-255,0,0,0,0,0,0,0,0
293,80,144,1.14907,12.3943,0,0,-1.8,54.436542,24.531046,0,-1.405,-255,0,-255,0,0,0,0,0,0,0,0
294,80,143,1.15111,7.36775,0,0,-1.8,54.436552,24.531062,0,-1.19897,-255,0,-255,0,0,0,0,0,0,0,0
295,79,140,1.15436,9.52229,0,0,-1.8,54.4365825,24.531071,0,-0.992953,-255,0,-255,0,0,0,0,0,0,0,0
296,79,140,1.1576,11.6768,0,0,-1.8,54.436613,24.53108,0,-0.786932,-255,0,-255,0,0,0,0,0,0,0,0
297,82,141,1.16197,12.4864,0,0,-1.8,54.4366558,24.5310852,0,-0.580911,-255,0,-255,0,0,0,0,0,0,0,0
298,82,141,1.16634,13.296,0,0,-1.8,54.4366986,24.5310904,0,-0.484093,-255,0,-255,0,0,0,0,0,0,0,0
299,82,141,1.1707,14.1056,0,0,-1.8,54.4367414,24.5310956,0,-0.387274,-255,0,-255,0,0,0,0,0,0,0,0
300,82,141,1.17507,14.9152,0,0,-1.8,54.4367842,24.5311008,0,-0.290456,-255,0,-255,0,0,0,0,0,0,0,0
301,82,141,1.17944,15.7248,0,0,-1.8,54.436827,24.531106,0,-0.193637,-255,0,-255,0,0,0,0,0,0,0,0
302,82,144,1.18314,15.2466,0,0,-1.8,54.4368634,24.5311096,0,-0.0968185,-255,0,-255,0,0,0,0,0,0,0,0
303,82,144,1.18685,14.7684,0,0,-1.8,54.4368998,24.5311132,0,0,-255,0,-255,0,0,0,0,0,0,0,0
304,82,144,1.19055,14.2902,0,0,-1.8,54.4369362,24.5311168,0,0,-255,0,-255,0,0,0,0,0,0,0,0
305,82,144,1.19426,13.812,0,0,-1.8,54.4369726,24.5311204,0,0,-255,0,-255,0,0,0,0,0,0,0,0
306,82,144,1.19796,13.3339,0,0,-1.8,54.437009,24.531124,0,0,-255,0,-255,0,0,0,0,0,0,0,0
307,80,144,1.20204,13.6052,0,0,-1.68,54.4370486,24.531131,0,0.294062,-255,0,-255,0,0,0,0,0,0,0,0
308,80,144,1.20612,13.8766,0,0,-1.56,54.4370882,24.531138,0,0.588123,-255,0,-255,0,0,0,0,0,0,0,0
309,80,144,1.2102,14.148,0,0,-1.44,54.4371278,24.531145,0,0.882185,-255,0,-255,0,0,0,0,0,0,0,0
310,80,144,1.21428,14.4194,0,0,-1.32,54.4371674,24.531152,0,1.17625,-255,0,-255,0,0,0,0,0,0,0,0
311,80,144,1.21836,14.6908,0,0,-1.2,54.437207,24.531159,0,1.47031,-255,0,-255,0,0,0,0,0,0,0,0
312,80,143,1.22295,16.5159,0,0,-1,54.437251,24.531169,0,1.90625,-255,0,-255,0,0,0,0,0,0,0,0
313,82,143,1.22739,16.4126,0,0,-1,54.437294,24.5311772,0,1.90625,-255,0,-255,0,0,0,0,0,0,0,0
314,82,143,1.23184,16.3094,0,0,-1,54.437337,24.5311854,0,1.90625,-255,0,-255,0,0,0,0,0,0,0,0
315,82,143,1.23628,16.2061,0,0,-1,54.43738,24.5311936,0,1.90625,-255,0,-255,0,0,0,0,0,0,0,0
316,82,143,1.24073,16.1028,0,0,-1,54.437423,24.5312018,0,1.90625,-255,0,-255,0,0,0,0,0,0,0,0
317,82,143,1.24517,15.9996,0,0,-1,54.437466,24.53121,0,1.61219,-255,0,-255,0,0,0,0,0,0,0,0
318,82,145,1.24933,15.4881,0,0,-1,54.4375065,24.5312165,0,1.31813,-255,0,-255,0,0,0,0,0,0,0,0
319,82,145,1.25349,14.9766,0,0,-1,54.437547,24.531223,0,1.02407,-255,0,-255,0,0,0,0,0,0,0,0
320,82,147,1.25769,15.0069,0,0,-1,54.4375876,24.531231,0,0.730006,-255,0,-255,0,0,0,0,0,0,0,0
321,82,147,1.2619,15.0372,0,0,-1,54.4376282,24.531239,0,0.435944,-255,0,-255,0,0,0,0,0,0,0,0
322,82,147,1.2661,15.0675,0,0,-1,54.4376688,24.531247,0,0,-255,0,-255,0,0,0,0,0,0,0,0
323,82,147,1.2703,15.0978,0,0,-1,54.4377094,24.531255,0,0,-255,0,-255,0,0,0,0,0,0,0,0
324,82,147,1.2745,15.1281,0,0,-1,54.43775,24.531263,0,0,-255,0,-255,0,0,0,0,0,0,0,0
325,82,145,1.2789,15.4692,0,0,-1,54.437792,24.531273,0,0,-255,0,-255,0,0,0,0,0,0,0,0
326,82,145,1.28329,15.8102,0,0,-1,54.437834,24.531283,0,0,-255,0,-255,0,0,0,0,0,0,0,0
327,81,142,1.28771,15.8494,0,0,-1,54.43787633,24.531293,0,0,-255,0,-255,0,0,0,0,0,0,0,0
328,81,142,1.29214,15.8885,0,0,-1,54.43791867,24.531303,0,0,-255,0,-255,0,0,0,0,0,0,0,0
329,81,142,1.29656,15.9277,0,0,-1,54.437961,24.531313,0,0,-255,0,-255,0,0,0,0,0,0,0,0
330,81,145,1.30131,17.1115,0,0,-1,54.438005,24.531328,0,0,-255,0,-255,0,0,0,0,0,0,0,0
331,82,142,1.30569,16.4336,0,0,-1.1,54.438045,24.531343,0,-0.228488,-255,0,-255,0,0,0,0,0,0,0,0
332,82,142,1.31007,15.7558,0,0,-1.2,54.438085,24.531358,0,-0.456976,-255,0,-255,0,0,0,0,0,0,0,0
333,82,139,1.31422,15.3577,0,0,-1.3,54.438121,24.531376,0,-0.697623,-255,0,-255,0,0,0,0,0,0,0,0
334,82,139,1.31838,14.9597,0,0,-1.4,54.438157,24.531394,0,-0.93827,-255,0,-255,0,0,0,0,0,0,0,0
335,81,139,1.32287,15.2615,0,0,-1.4,54.43819525,24.5314145,0,-0.93827,-255,0,-255,0,0,0,0,0,0,0,0
336,81,139,1.32736,15.5633,0,0,-1.4,54.4382335,24.531435,0,-0.93827,-255,0,-255,0,0,0,0,0,0,0,0
337,81,139,1.33185,15.8651,0,0,-1.4,54.43827175,24.5314555,0,-0.93827,-255,0,-255,0,0,0,0,0,0,0,0
338,81,139,1.33634,16.167,0,0,-1.4,54.43831,24.531476,0,-0.93827,-255,0,-255,0,0,0,0,0,0,0,0
339,81,136,1.34072,16.0901,0,0,-1.52,54.4383452,24.531499,0,-1.21199,-255,0,-255,0,0,0,0,0,0,0,0
340,81,136,1.34511,16.0132,0,0,-1.64,54.4383804,24.531522,0,-1.48571,-255,0,-255,0,0,0,0,0,0,0,0
341,81,136,1.34949,15.9363,0,0,-1.76,54.4384156,24.531545,0,-1.53095,-255,0,-255,0,0,0,0,0,0,0,0
342,81,136,1.35388,15.8594,0,0,-1.88,54.4384508,24.531568,0,-1.57618,-255,0,-255,0,0,0,0,0,0,0,0
343,81,136,1.35826,15.7825,0,0,-2,54.438486,24.531591,0,-1.60925,-255,0,-255,0,0,0,0,0,0,0,0
344,81,137,1.36246,15.103,0,0,-2.2,54.438518,24.531615,0,-1.84533,-255,0,-255,0,0,0,0,0,0,0,0
345,81,139,1.36667,15.1292,0,0,-2.2,54.43854967,24.53163967,0,-1.84533,-255,0,-255,0,0,0,0,0,0,0,0
346,81,139,1.37089,15.1555,0,0,-2.2,54.43858133,24.53166433,0,-1.84533,-255,0,-255,0,0,0,0,0,0,0,0
347,81,139,1.37511,15.1817,0,0,-2.2,54.438613,24.531689,0,-1.84533,-255,0,-255,0,0,0,0,0,0,0,0
348,82,137,1.37936,15.2268,0,0,-2.26667,54.43864167,24.531717,0,-2.00202,-255,0,-255,0,0,0,0,0,0,0,0
349,82,137,1.38362,15.2719,0,0,-2.33333,54.43867033,24.531745,0,-1.88499,-255,0,-255,0,0,0,0,0,0,0,0
350,82,137,1.38787,15.317,0,0,-2.4,54.438699,24.531773,0,-1.76796,-255,0,-255,0,0,0,0,0,0,0,0
351,82,137,1.39207,15.2775,0,0,-2.4,54.4387256,24.531802,0,-1.49423,-255,0,-255,0,0,0,0,0,0,0,0
352,82,137,1.39627,15.238,0,0,-2.4,54.4387522,24.531831,0,-1.22051,-255,0,-255,0,0,0,0,0,0,0,0
353,82,137,1.40047,15.1985,0,0,-2.4,54.4387788,24.53186,0,-0.946792,-255,0,-255,0,0,0,0,0,0,0,0
354,82,137,1.40467,15.159,0,0,-2.4,54.4388054,24.531889,0,-0.470065,-255,0,-255,0,0,0,0,0,0,0,0
355,82,137,1.40887,15.1195,0,0,-2.4,54.438832,24.531918,0,-0.470065,-255,0,-255,0,0,0,0,0,0,0,0
356,82,139,1.41303,15.04,0,0,-2.4,54.4388565,24.531948,0,-0.470065,-255,0,-255,0,0,0,0,0,0,0,0
357,82,139,1.41718,14.9606,0,0,-2.4,54.438881,24.531978,0,-0.470065,-255,0,-255,0,0,0,0,0,0,0,0
358,81,138,1.42109,14.811,0,0,-2.43333,54.43889917,24.532009,0,-0.398709,-255,0,-255,0,0,0,0,0,0,0,0
359,81,138,1.425,14.6613,0,0,-2.46667,54.43891733,24.53204,0,-0.327353,-255,0,-255,0,0,0,0,0,0,0,0
360,81,138,1.4289,14.5117,0,0,-2.5,54.4389355,24.532071,0,-0.255996,-255,0,-255,0,0,0,0,0,0,0,0
361,81,138,1.43281,14.362,0,0,-2.53333,54.43895367,24.532102,0,-0.341329,-255,0,-255,0,0,0,0,0,0,0,0
362,81,138,1.43671,14.2124,0,0,-2.56667,54.43897183,24.532133,0,-0.426661,-255,0,-255,0,0,0,0,0,0,0,0
363,81,138,1.44062,14.0627,0,0,-2.6,54.43899,24.532164,0,-0.511993,-255,0,-255,0,0,0,0,0,0,0,0
364,81,139,1.44429,13.193,0,0,-2.6,54.439005,24.532194,0,-0.511993,-255,0,-255,0,0,0,0,0,0,0,0
365,82,140,1.44789,13.159,0,0,-2.63333,54.43901767,24.53222433,0,-0.604378,-255,0,-255,0,0,0,0,0,0,0,0
366,82,140,1.4515,13.1251,0,0,-2.66667,54.43903033,24.53225467,0,-0.696763,-255,0,-255,0,0,0,0,0,0,0,0
367,82,140,1.45511,13.0911,0,0,-2.7,54.439043,24.532285,0,-0.789148,-255,0,-255,0,0,0,0,0,0,0,0
368,82,140,1.45872,13.0571,0,0,-2.73333,54.43905567,24.53231533,0,-0.796201,-255,0,-255,0,0,0,0,0,0,0,0
369,82,140,1.46233,13.0231,0,0,-2.76667,54.43906833,24.53234567,0,-0.803253,-255,0,-255,0,0,0,0,0,0,0,0
370,82,140,1.46593,12.9891,0,0,-2.8,54.439081,24.532376,0,-0.810306,-255,0,-255,0,0,0,0,0,0,0,0
371,82,140,1.4698,13.9186,0,0,-3,54.439089,24.53241,0,-1.24227,-255,0,-255,0,0,0,0,0,0,0,0
372,82,138,1.47365,13.9105,0,0,-3,54.43909533,24.53244417,0,-1.15694,-255,0,-255,0,0,0,0,0,0,0,0
373,82,138,1.47751,13.9024,0,0,-3,54.43910167,24.53247833,0,-1.0716,-255,0,-255,0,0,0,0,0,0,0,0
374,82,138,1.48136,13.8943,0,0,-3,54.439108,24.5325125,0,-1.0716,-255,0,-255,0,0,0,0,0,0,0,0
375,82,138,1.48521,13.8862,0,0,-3,54.43911433,24.53254667,0,-0.979219,-255,0,-255,0,0,0,0,0,0,0,0
376,82,138,1.48906,13.8782,0,0,-3,54.43912067,24.53258083,0,-0.886834,-255,0,-255,0,0,0,0,0,0,0,0
377,82,138,1.49292,13.8701,0,0,-3,54.439127,24.532615,0,-0.794449,-255,0,-255,0,0,0,0,0,0,0,0
378,81,137,1.49663,13.7035,0,0,-3,54.43912933,24.53264833,0,-0.702064,-255,0,-255,0,0,0,0,0,0,0,0
379,81,137,1.50034,13.537,0,0,-3,54.43913167,24.53268167,0,-0.609679,-255,0,-255,0,0,0,0,0,0,0,0
380,81,137,1.50406,13.3704,0,0,-3,54.439134,24.532715,0,-0.517295,-255,0,-255,0,0,0,0,0,0,0,0
381,81,137,1.50781,13.39,0,0,-3,54.4391325,24.53274867,0,0,-255,0,-255,0,0,0,0,0,0,0,0
382,81,137,1.51155,13.4096,0,0,-3,54.439131,24.53278233,0,0,-255,0,-255,0,0,0,0,0,0,0,0
383,81,137,1.5153,13.4292,0,0,-3,54.4391295,24.532816,0,0,-255,0,-255,0,0,0,0,0,0,0,0
384,81,137,1.51905,13.4487,0,0,-3,54.439128,24.53284967,0,0,-255,0,-255,0,0,0,0,0,0,0,0
385,81,137,1.52279,13.4683,0,0,-3,54.4391265,24.53288333,0,0,-255,0,-255,0,0,0,0,0,0,0,0
386,81,137,1.52654,13.4879,0,0,-3,54.439125,24.532917,0,0,-255,0,-255,0,0,0,0,0,0,0,0
387,82,139,1.53051,14.3102,0,0,-3,54.439117,24.532952,0,0,-255,0,-255,0,0,0,0,0,0,0,0
388,82,139,1.53454,14.3476,0,0,-3.04,54.4391086,24.5329874,0,-0.0993303,-255,0,-255,0,0,0,0,0,0,0,0
389,82,139,1.53857,14.385,0,0,-3.08,54.4391002,24.5330228,0,-0.198661,-255,0,-255,0,0,0,0,0,0,0,0
390,82,139,1.54259,14.4224,0,0,-3.12,54.4390918,24.5330582,0,-0.297991,-255,0,-255,0,0,0,0,0,0,0,0
391,82,139,1.54662,14.4597,0,0,-3.16,54.4390834,24.5330936,0,-0.397321,-255,0,-255,0,0,0,0,0,0,0,0
392,82,139,1.55065,14.4971,0,0,-3.2,54.439075,24.533129,0,-0.496652,-255,0,-255,0,0,0,0,0,0,0,0
393,81,137,1.55481,14.6538,0,0,-3.2,54.43906267,24.53316467,0,-0.496652,-255,0,-255,0,0,0,0,0,0,0,0
394,81,137,1.55896,14.8105,0,0,-3.2,54.43905033,24.53320033,0,-0.496652,-255,0,-255,0,0,0,0,0,0,0,0
395,81,137,1.56312,14.9672,0,0,-3.2,54.439038,24.533236,0,-0.496652,-255,0,-255,0,0,0,0,0,0,0,0
396,82,136,1.56698,14.7863,0,0,-3.2,54.43902167,24.53326733,0,-0.496652,-255,0,-255,0,0,0,0,0,0,0,0
397,82,136,1.57083,14.6053,0,0,-3.2,54.43900533,24.53329867,0,-0.496652,-255,0,-255,0,0,0,0,0,0,0,0
398,82,136,1.57469,14.4244,0,0,-3.2,54.438989,24.53333,0,-0.397321,-255,0,-255,0,0,0,0,0,0,0,0
399,82,136,1.57855,14.2435,0,0,-3.2,54.43897267,24.53336133,0,-0.297991,-255,0,-255,0,0,0,0,0,0,0,0
400,82,136,1.5824,14.0626,0,0,-3.2,54.43895633,24.53339267,0,-0.198661,-255,0,-255,0,0,0,0,0,0,0,0
401,82,136,1.58626,13.8816,0,0,-3.2,54.43894,24.533424,0,-0.0993303,-255,0,-255,0,0,0,0,0,0,0,0
402,82,137,1.59014,13.9248,0,0,-3.2,54.4389235,24.5334555,0,0,-255,0,-255,0,0,0,0,0,0,0,0
403,82,137,1.59402,13.968,0,0,-3.2,54.438907,24.533487,0,0,-255,0,-255,0,0,0,0,0,0,0,0
404,82,140,1.59768,13.7124,0,0,-3.2,54.43889367,24.53351767,0,0,-255,0,-255,0,0,0,0,0,0,0,0
405,82,140,1.60135,13.4568,0,0,-3.2,54.43888033,24.53354833,0,0,-255,0,-255,0,0,0,0,0,0,0,0
406,82,140,1.60502,13.2013,0,0,-3.2,54.438867,24.533579,0,0,-255,0,-255,0,0,0,0,0,0,0,0
407,82,137,1.6089,13.5868,0,0,-3.2,54.4388545,24.533612,0,0,-255,0,-255,0,0,0,0,0,0,0,0
408,82,137,1.61278,13.9723,0,0,-3.2,54.438842,24.533645,0,0,-255,0,-255,0,0,0,0,0,0,0,0
409,82,138,1.61629,12.6324,0,0,-3.4,54.438826,24.533673,0,-0.569961,-255,0,-255,0,0,0,0,0,0,0,0
410,81,137,1.61998,12.9673,0,0,-3.5,54.4388115,24.5337035,0,-0.840595,-255,0,-255,0,0,0,0,0,0,0,0
411,81,137,1.62368,13.3021,0,0,-3.6,54.438797,24.533734,0,-1.11123,-255,0,-255,0,0,0,0,0,0,0,0
412,81,135,1.62744,13.3398,0,0,-3.63333,54.438781,24.5337645,0,-1.19993,-255,0,-255,0,0,0,0,0,0,0,0
413,81,135,1.6312,13.3775,0,0,-3.66667,54.438765,24.533795,0,-1.28863,-255,0,-255,0,0,0,0,0,0,0,0
414,81,135,1.63495,13.4152,0,0,-3.7,54.438749,24.5338255,0,-1.37734,-255,0,-255,0,0,0,0,0,0,0,0
415,81,135,1.63871,13.4529,0,0,-3.73333,54.438733,24.533856,0,-1.46604,-255,0,-255,0,0,0,0,0,0,0,0
416,81,135,1.64247,13.4906,0,0,-3.76667,54.438717,24.5338865,0,-1.55474,-255,0,-255,0,0,0,0,0,0,0,0
417,81,135,1.64623,13.5283,0,0,-3.8,54.438701,24.533917,0,-1.64345,-255,0,-255,0,0,0,0,0,0,0,0
418,82,136,1.65023,13.9679,0,0,-3.8,54.438684,24.5339495,0,-1.64345,-255,0,-255,0,0,0,0,0,0,0,0
